review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
"If I pay for premium dont force me to listen to your random song selections, if I have one small playlist between all of my larger playlists, it doesn't mean I want you to force add new songs when I shuffle it and listen to that playlist on repeat, it means I want to listen to those songs and those songs alone, on shuffle. If I disable your adding songs, keep it disabled.",negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Cape Town, South Africa",male,2023-03-24
waste cant listen a particular twice in a day should buy premium for that cant forward a song again buy premium for that more than songs ads will be will,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Alexandria, Egypt",male,2023-06-09
"id give this app a 0, but i cant so in giving it a 1",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","San Diego, United States",male,2024-04-24
Every song that I have is all gone and I can't listen to any songs every playlist is empty,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Guayaquil, Ecuador",male,2025-01-06
"No Dj x, despite paying for spotify for about 10 years. i'm gonna cancel my plan after so so many years and will start using youtube music if i won't get dj x this year.",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Austin, United States",male,2024-04-21
"nasty, the devs dont know what theyre doing, layout was ruined, constant popups and ads even if you pay for premium, the ceo is a data goblin and he wants you to accept cookies!! daily pop ups with this no matter how often you deny",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Kampala, Uganda",male,2023-02-25
"it's useless for going to the free version and thus paying for premium and its quite nice features that should be in the free version like playing the way u want and sliding which point u wanna play and I get it the ads are acceptable but they almost blocked u to ""LISTEN"" music and bordered it just pay and play thing so my conclusion is: Ads are fine but atleast let us ""PLAY THE MUSIC"" the own way we want repeat and remove useless shuffle block.",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Austin, United States",male,2024-02-28
"can't navigate back to the exact spot I'm currently playing in a long playlist, have to scroll all the way down from the top. Annoying, and has only started happening after a recent update.",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Johannesburg, South Africa",male,2023-05-02
it's like the Spotify team forces us to buy the premium,negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Dallas, United States",male,2024-04-23
i can't even change my music on my own and I chose the music that I want,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","San Antonio, United States",male,2023-09-23
"at this point it's just a paid app. and i do have the money for it, but it's unfair that more and more features are being locked behind premium, at this point the app is unusable without it and also why can't i use spotify abroad for more than 2 weeks? i basically live in 2 countries and it's really annoying me",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Buenos Aires, Argentina",male,2024-09-09
Ads on podcast even though im on premium? Pisstake - 2 years later still ads on premium,negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Asunción, Paraguay",male,2024-10-29
bhai bekaar app h ab tou songs b repeat nhi kr skte ek baar jo sun lia h agr apke pass premium nhi h tou,negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Pretoria, South Africa",male,2023-01-15
Money hungry and ads after every two songs,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Medellín, Colombia",male,2025-01-01
the DJ thing sucks. I don't want to talk to it so stop telling me about it.,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Arequipa, Peru",male,2024-10-17
"Stop turning on SHUFFLE when I'm trying to listen to an ALBUM!! Why would I want that? Also, STOP WITH THE POP-UPS! I have only ever used this app to listen to music. I only ever want to use this app to listen to music. Why is my home screen completely full of podcast and audiobook suggestions? Why can I not turn this off? How far do I have to scroll to actually get to content I want on this music app? Namely, MUSIC!",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Quito, Ecuador",male,2024-09-04
"I usually love Spotify, I even have premium, but recently it has been SO testy when I try to open it. Sometimes it will work fine, but most of the time it just opens to a black screen and no matter if I reset the app, or even my phone, nothing really helps it. When it does this, if it eventually opens, everything is incredibly slow to load. I'm very disappointed.",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","San Diego, United States",male,2024-04-25
old Spotify is very awesome but new version is so poor,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","San Diego, United States",male,2023-09-10
"it was great until an update that shows all the patreon locked episodes. if I wanted those episodes, I'd pay. you can disconnect patreon to make them go away but so do the episodes you ARE paying for. more sneaky moves to grab as much money as possible out of our pockets. not cool. go backwards, please.",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Medellín, Colombia",male,2025-02-22
"i used on my another phone which one was not having subscription,it was worst experience as a user ,u can't forcefully popup ads which are marked as disliked and also reported several times . horrible worst add sense .you show adds no issues but similar add after disliking for 5-6 times reported 10-15 times .",negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Rabat, Morocco",male,2023-01-29
Welcome to an app where you have to pay money just to play a song on repeat.,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Suva, Fiji",female,2025-08-08
two song ya three song chalte hai aur ad bar baR ATTE HAI YE APP PHELE JAISA NAHI RAHA JISME ADD KAM AYE,negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Durban, South Africa",male,2023-04-20
This app is HORRIBLE. doesn't it count plays? Is it really Spotify?,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Christchurch, New Zealand",female,2025-11-15
Earlier I used to see many types of ads but now it seems that the song won't play without premium. Worst experience ever,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Dakar, Senegal",male,2023-01-21
add bohut jada aate h esme 1 satr ke like bhi nhi h,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Lima, Peru",male,2024-08-06
"why do you hate me ? why must that stupid ""create"" tab be where the library was so that I constantly accidentally click on it?",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Monterrey, Mexico",male,2024-02-27
way too many ads. They use to have 30 minutes ad free after watching one ad. It still says that but after every song there's multiple ads.,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Vancouver, Canada",male,2023-12-08
"worst app ever there is no dignity of doing business.they give ad listen next 30 min without any interruption still they gave ad within 6,7 min",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Seattle, United States",male,2024-02-16
poor app don't install ....always asking for premium to even play whatever we need,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Quebec City, Canada",male,2023-12-01
har dusre gane me add ati he download mat Karo bolte he 30 mint me aajay gi aati 2re gane pe aati hee it's irritating,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Asunción, Paraguay",male,2024-08-11
"app full of ads, one of the most irritating app in play store",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Sydney, Australia",female,2025-09-18
"You get half music/ads and there premium is a rip off, your better off with apple music.",negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Cairo, Egypt",male,2023-01-11
"They lie about the 30 minutes of ad free music. Not worth it when the app says ""Enjoy the next 30 minutes of ad free music"" then plays two songs and a Michaels ad pops up. False advertising and they just lost a customer.",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Caracas, Venezuela",male,2024-11-14
"worst experience, as it never cooperates with non premium users!!",negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Rio de Janeiro, Brazil",male,2025-02-22
cant play music just because i moved countries,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Wellington, New Zealand",female,2025-07-03
"started as music, ended up as a soundtrack to emotional collapse. My playlist has a lore now",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Austin, United States",male,2023-07-28
"worst app in history of music playing app we can't play specific part of the song,we can't shuffle our songs anymore,we can't play in order,ads are like compulsory to us and now they are not allowing us to play our song anytime we first have to listen to their recommend song then only we can listen, for the basic needs we have pay for them. Seriously don't download this shittest app.",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Abuja, Nigeria",male,2023-05-20
I hate when they introduce features I cannot disable. I want a version of an app without any dog food.,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Fortaleza, Brazil",male,2024-11-24
I HATE this new create button. keep pressing it out of muscle memory for the library. Also the features in the create button are mostly useless to me.,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","San Jose, United States",male,2023-07-23
i love when my downloaded music needs a wifi connection:(,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Dallas, United States",male,2023-09-05
"very bad app for those who enjoy music, not even able select favourite songs after certain amount of selections for free users. Very bad experience, may be I'll uninstall soon because of this.",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Montevideo, Uruguay",male,2024-10-02
"Annoying seemingly random changes. Repeat keeps turning itself on, repeat should default to it's last setting. Desktop and mobile versions can't stay synced with what is playing, and randomly when trying to sync they will just clear what's playing.",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Nadi, Fiji",male,2025-04-14
"very irritating app, too much advertisement between musics, sometimes they tell that 30 mins of uninterrupted listening, but they run advertisement in the next 5 mins....very irritating disgusting music app",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Mexico City, Mexico",male,2023-09-20
bhai ba@useless app Maine to install kar diya bhai tum bhi kar do hut hi Ganda Hai paise mat us karo tum yah ek gana sunane ka bhi tumhen Prem Se dekha bhai mat us karo yah wala app bahut hi ganda app hai bhai,negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Asunción, Paraguay",male,2024-10-01
full crazy scam like ganna app they also did this premium subscription torture to users,negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Christchurch, New Zealand",female,2025-12-07
"unfortunately, it's time to unsubscribe. this app, when connecting to one of my many Bluetooth devices, will identify as a car and disable video. doesn't seem to be a way to disable. as a paying customer, I don't need an app deciding when it's safe for me to watch a video. goodbye spotify hello imusic or whoever isn't going to do this to their customers",negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Melbourne, Australia",female,2025-08-28
"Ads are getting out of control, I get 4 ads in a row. I shouldn't be forced to buy premium. It's almost 50% song to 50% ads. updated my review from 2 stars to 1 because now Spotify is telling me u have 30 mins ad free and after 1 song plays another ad. it's just all advertising now. it's extremely sad. next Step is I'm getting rid of it and moving to a different platform",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Adelaide, Australia",male,2025-04-06
you can't even play the song in order or skip it wth bro,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Quito, Ecuador",male,2024-08-06
spotify is like online begger . Everything requires a premium like even to play a song or go back in a song . Sould use joytify best alternative,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Lagos, Nigeria",male,2023-07-02
"BRING BACK ""SHOUTPUT TO SKEL FOR THIS MEL"" AND ""THIS PILL MAKES ME FEEL FUNNY"".",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Guayaquil, Ecuador",male,2024-06-25
very bad video playback for my podcasts I watch like Distractable. the audio is not synced with the video at all. the video is behind the audio so it looks terrible.,negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Guayaquil, Ecuador",male,2024-11-11
too much ads nowadays and the playlist just go randomly can even enjoy my favourite listed song and it doesn't work offline now and like you want us to forcefully buy the premium,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Buenos Aires, Argentina",male,2024-10-23
Even street beggars are decent and composed than this app's handlers!!!!,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Salvador, Brazil",male,2024-09-16
dmDud can you chance the update I don't like always can not prese the music bu Iwan but is always open album can you make original plss,negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Boston, United States",male,2023-12-31
"I opened the app after I did not use it, and then the songs I listened to before suddenly became a premium feature. and I don't know what to do since I can't get premium.",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Quito, Ecuador",male,2024-10-31
Constantly glitching and cutting out mid podcast and switching randomly. Trying to activate duo membership or transferring to a new phone is a nightmare. They pay musicians and artists pennies for their streams.,negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Suva, Fiji",female,2025-06-18
Absolutely useless unless you pay an exorbitant monthly subscription. I don't know who you people think you are having monopolies on things like music.,negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Gold Coast, Australia",female,2025-05-24
we should be able to unshuffle our playlists without premium,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Accra, Ghana",male,2023-03-12
I've stopped using Spotify for podcasts because it now decides to add dozens of podcasts to 'My episodes' that I have no interest in. It also litters my screen with 'locked' episodes that can't be removed. It now feels like a fascist dictatorial enterprise that I prefer to live without.,negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","San Antonio, United States",male,2024-04-26
"I am extremely disappointed in Spotify's recent decision to remove The Viral Podcast due to a copyright claim made by an individual or entity that did not even own the rights to the content. This action not only demonstrates a failure to properly verify copyright ownership before taking down content but also sets a dangerous precedent where false claims can silence creators without due process Until then, my trust in Spotify as a platform that supports and protects independent voice DO BETTER",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Los Angeles, United States",male,2024-01-26
crashes more than any other app. plays the same songs when i have 1000s of songs in my playlists. always pusshing atuff i dont want. id call it advertisements. but i pay to not have ads. i pay to listen to music of my choice.,negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Hobart, Australia",male,2025-05-13
I pay for Spotify premium and I'm still getting ads interrupting my podcasts...can you guys fix this?,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Alexandria, Egypt",male,2023-03-11
"Doesn't allow casting or volume controls when in foreground, says I'm in airplane mode or offline so unusable, search doesn't work",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Toronto, Canada",male,2024-03-21
Every single platform has the option to hide some recommendations. Spotify had it years ago. If I haven't ever listened to a single song from my country maybe I don't want them to recommend.,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Addis Ababa, Ethiopia",male,2023-01-25
how u gonna have a play button and won't let u play the danm song u want to listen to and not just a part of it fix that bs,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Cali, Colombia",male,2024-10-16
of now use too much of ads and playlist gets deleted just after changing account,negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Johannesburg, South Africa",male,2023-06-09
bwesit nayan laging nawawala gcash ko dahil ditu,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Houston, United States",male,2023-10-17
Ad is really irritating please change this or we will uninstall this app,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Accra, Ghana",male,2023-07-04
I can't play the song that I like,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Sydney, Australia",male,2025-03-18
"pathetic app,there was a time spotify used to be a legit experience,now it's filled with petty ads shoving premium down our throats,never did I ever think I would give it a 1 star,so disappointed.",negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Arequipa, Peru",male,2024-06-13
"WORST APP EVER. Ads all over the place, can't play a song of choice, no respect to the playlist you have spent months perfecting. DO NOT DOWNLOAD THIS APP.",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","San Diego, United States",male,2023-08-15
"why can i not see the artists albums when i go to their page. only premade playlists. i want access to the entire discography directly from the artists profile. terrible update, poor user interface.",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Guadalajara, Mexico",male,2024-01-21
"it's 1 star for now if you fix some issues I have experience, where dome downloaded song can't be played or where the offline music doesn't work even if it still in premium",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Buenos Aires, Argentina",male,2025-02-28
I don't get to play what I want they always ask to buy premium,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Wellington, New Zealand",female,2025-12-10
asks for money only. install only if u have infinite money because u won't get anything in free version,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Hobart, Australia",male,2025-04-12
you lost my premium subscription until discographies come back,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Rosario, Argentina",male,2024-12-23
every single artist page is empty. I can't see their albums or songs. only what playlists they've made. how is that intelligent design.,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Lusaka, Zambia",male,2023-04-20
app lag issues and various bugs in it,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Adelaide, Australia",female,2025-08-16
"they've added limited number of skips and all , ads was fine , but this is too much now",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Christchurch, New Zealand",male,2025-04-04
So basically this app is not for non premium users. Had a great time while listening to my favourite music. I'll never pay for your premiums. Farewell~,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Rosario, Argentina",male,2024-05-12
"Ok spotify is really nice and easy to use, but it's such a stupid amount.One of ads, it's insane I can't listen 2 songs without listening to 7 ads. and it scams artist who work hard to make the music, I recommend just buying the music from the artist.",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Casablanca, Morocco",male,2023-06-11
did not give me 30 minutes of uninterrupted listening.,negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Dallas, United States",male,2023-09-30
if u want to use it on mobile specifically purchase premium to be able to use it I don't see an ad every 2 songs which is an ad every 5 minutes for me and smart shuffle is made to piss u off and it gets song out of the playlist avoiding the reason for playlists,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Caracas, Venezuela",male,2024-12-08
"Move the library button back, I keep accidentally pressing the create button.",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Casablanca, Morocco",male,2023-06-14
"Sure love the feature where it randomly switches the storage device you're using so suddenly you have no space on your phone instead of the SD card bought for this purpose. And if you try and change it, it crashes every time you open the storage setting. Edit: happened again 5/14/25",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Rio de Janeiro, Brazil",male,2024-12-02
"idk what they did, but they messed up artist profiles. Nowhere on the page is there a way to actually get to their discography. So, if you want to add a specific song or want to find other music by an artist that you like you have to manually search for the specific song or artist, so I hope y'all have Shazam because spotify thinks we only care about merch and future events, not the actual music the artist makes, amazing job spotify really setting the bar high. That's sarcasm, by the way.",negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Brisbane, Australia",female,2025-11-14
lot of advertising and many songs I can't find here,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Sydney, Australia",female,2025-11-27
"litteraly greediest music app ever, like how are you gonna show THAT many ads? heck the ads that give you ""30 minutes of ad free listening"" only last two songs on a good day. they basically make this app borderline unusable to force you into buying premium. yeah no thanks im not spending my money on this. do yourselves a favor and go use something else.",negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Los Angeles, United States",male,2024-02-13
why can I only play like 10-30 songs bro I hate it it's so premium hungry,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Arequipa, Peru",male,2024-12-04
Trying to login from 2 days but not able to login,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Casablanca, Morocco",male,2023-01-25
"""Trash"" I wish I could give zero stars",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Lima, Peru",male,2024-06-07
"The limited skips and song choice is horrendous. Can't wait for them to add limited daily use too. an app with Bloated ego, absolutely annoying to use",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Cape Town, South Africa",male,2023-05-09
"New update sucks btw. I just wanted to play my playlist as normal and the new feature here is they ""add extra song that fit in the vibe"" but the songs don't fit the vibe. Plus they play more of the new songs rather than the ones I put in my playlist! The original shuffle is apparently premium now and the hell I am not paying for that. UI of it is also bad, it's very confusing. Another is the adds there are just too many, literally after a few songs 2 adds appear.",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Perth, Australia",female,2025-06-03
"WORST SUPPORT TEAM! I need to update my payment details, but the system won't allow me to add a new card and the ""support"" cannot support. They kept telling me to update my details.... omg how frustrating!!! and no phone number to talk to a human.",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Suva, Fiji",female,2025-06-21
"you can't enjoy songs without primium. i personally suggest ( Y music) you can easily get this app's APK on chrome. you can use this app without primium and you can also download songs . I suggest don't download Spotify and download Ymusic , you will definitely enjoy songs , this app is just an another option for non premium users of Spotify. you will not regret downloading this.",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Cape Town, South Africa",male,2023-02-19
"The latest update has removed artists' discographies from their artist page. As someone who likes to explore artist catalogues, this change will have me looking to move to a new platform. Complete and utter deal breaker. Spotify is clearly prioritizing an on-the-rails ""curated"" and now video heavy format vs. providing users with an interface that allows them to interact with music they way they want to. Deeply disappointed and will begin to figure out which platform is still supporting discogs.",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Hobart, Australia",female,2025-08-05
newest update sucks. can't even see the albums when on the artist. thanks for making unusable.,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Denver, United States",male,2024-05-10
its really bore so many ads and keep trying to explore premium but the premium is not for me very bore app,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Wellington, New Zealand",female,2025-09-05
"Worst application for music, you can't change songs without premium.",negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Brasília, Brazil",male,2024-07-14
worst app. and make our experince worst with its suggested songs,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Brasília, Brazil",male,2024-05-29
people singing on the songs I'm listening to and being pests .,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Accra, Ghana",male,2023-01-09
too many ads and it keeps forcing me to buy premium which I can't afford. It kinda disappoints me.,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Phoenix, United States",male,2024-02-04
can't hear music peacefully unless you have premium....,negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Valparaíso, Chile",male,2024-06-26
what have you done now where are the artists library's? what you have done now is completely unacceptable,negativo,negativo,0,"issue, skips, smart, greedy, choice, mobile, amount, money, shuffle, advertisement","Guadalajara, Mexico",male,2024-01-01
albums no longer show up on an artists page for some readon,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Queenstown, New Zealand",male,2025-03-12
"This is a very useless app, it doesn't even let you listen to songs as per your wish, it has become a beggar and always keeps asking for money, it is worthless",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Dallas, United States",male,2023-12-19
3 ads for 30 min break but after 2 songs one ads with (song will continue after break),negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Mombasa, Kenya",male,2023-06-19
"I don't download shyt, why on earth my data storage for the app is over 6GB?",negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Canberra, Australia",male,2025-04-09
Used to love this app but it now works with ticket master and ticket master likes to do shady things to cheat people out of their money. currently dealing with them with ticket issues that I found through the link on Spotify. Choosing who to work with shows plenty about what you think of your customers. Genuinely debating on switching to YouTube music or something else instead. App has been getting glitchy and they work with frauds and take a potion of the cut.,negativo,negativo,5,"recommendations, shuffle, worse, player, particular, issues, random, update, problems, least","Guadalajara, Mexico",male,2024-04-19
"new update with the ""create"" button is unbelievably stupid. UI designers for Spotify should be FIRED.",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Seattle, United States",male,2024-02-07
After the new update I tried to play my playlist I made and instead only the recommended songs were playing,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Nairobi, Kenya",male,2023-04-06
"anytime i open the app it always say offline even though my network is working fine other apps don't seem to have problem, how do I fix this",negativo,negativo,1,"option, offline, advertising, plan, selection, button, limit, band, create, install","Auckland, New Zealand",female,2025-12-05
You go into an artist and you can no longer look through their albums and singles. That option has vanished. If that stays I'm canceling. They already remove songs I save from artists and it is so annoying to fingure out what we aren't getting anymore.,negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Quebec City, Canada",male,2023-10-02
cool new feature where you can't find or click on the band's albums. nice,negativo,negativo,4,"limited, features, podcasts, reliable, podcast, feature, uninterrupted, stop, platforms, annoying","Casablanca, Morocco",male,2023-01-16
one of the worst apps I have ever come across literally I can't even choose a song of my choice if I am not a premium user seriously man how far these guys can go for compelling you to be a pro user ruthless,negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Boston, United States",male,2023-12-05
"I can't play the song of my wish, it is saying to take premium and pal pal song was vanished from my library and now I can't find it.It is showing only remix versions of pal pal not the real one.And ad problem is biggest problem",negativo,negativo,3,"playback, disruptive, user, problem, repetitive, account, devices, download, inconsistent, updates","Melbourne, Australia",female,2025-08-10
"Too many ads, and no comfort. Just pure irritation.",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Pretoria, South Africa",male,2023-01-06
I can't listen to what music I want anymore because of an update. Please fix this.,negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Philadelphia, United States",male,2024-01-20
"The new Create button on the lower right is unnecessary, takes up too much space and should be removed. Bring back the UI before this week's update.",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Buenos Aires, Argentina",male,2024-06-19
"As of today, my Spotify app keeps closing for no reason. I just updated it today. If anyone knows how to fix the problem, please share",negativo,negativo,6,"money, button, create, update, personalized, specific, useless, keeps, phone, bottom","Austin, United States",male,2024-04-13
"too much add , first it was good now a lot of ads , I think everyone should hate Spotify for its ads and give 1 star rating else evrything is best",negativo,negativo,2,"time, crashes, users, cannot, hell, unusable, rating, click, nahi, forces","Lagos, Nigeria",male,2023-05-09
