review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
I can't listen to music and it's fake,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Johannesburg, South Africa",male,2023-10-30
Used to work amazing on android but latley can't get it to open past main screen. Loved that is included in my plan but the issues latley are nothing short of a headache.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Montreal, Canada",male,2024-06-25
I changed my mind about apple TV and want to cancel. Request keeps directing me to apple music. I guess apple wants to keep taking people's money.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Johannesburg, South Africa",male,2023-10-14
"Subscription Scam My iphones broke and I don't have other apple products. Tried to download this app months ago, and now 06/24/23. No difference: upon installing and opening I'm forever stuck on the boot loop. It's impossible to cancel subscriptions on the main site if you don't have a computer or suffered loss in your life of other apple products. Just got charged over 80 bucks that I had to contact my bank over because im literally barred from dealing w/ it. The site redirects to a broken app",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","San Jose, United States",male,2025-01-08
I can't even access my library tells me to subscribe I do that for it to tell me you already have a plan smh,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Harare, Zimbabwe",male,2023-11-11
"I can't do payment, stuck on the very first try now payment loading page",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Santiago, Chile",male,2025-06-11
"What an absolute waste of time trying to claim a free offer. Open the email, sign in, do 2FA. Proceed to payment details, it opens a pop-up, asks me to sign in and do 2FA again. I approve the transaction on my mobile banking app, but then my laptop says it requires a Mac, and my account on here says I don't have access. Absolutely useless user experience. I'd give 0 stars if I could.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Quebec City, Canada",male,2024-09-16
Guys please don't waste your time by downloading this app this app is so worst than Spotify,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Austin, United States",male,2024-07-27
I've created an apple id using the app twice and verified twice with the same details yet it won't move past the sign in page. Whenever I try signing in with The apple id I've created it tells me it doesn't exist even after doing it twice. I've entered my credit card to the account and I'm starting to worry what they'll use it for if I can't even access the id,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Chicago, United States",male,2024-03-28
I just want to play the music that I paid for.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Cancun, Mexico",male,2024-03-22
"The Apple Music app for Android is a total disappointment. Its implementation is shoddy at best, with constant freezes and abrupt exits that make using it a frustrating experience. What's worse is the lack of lock screen controls, leaving users stranded without the basic functionality they expect from a music app.",negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Karachi, Pakistan",male,2023-07-07
Really? I can't just run it on Sonos like everything else? FO.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Dubai, United Arab Emirates",male,2023-04-19
"Poor search, doesn't find artitst I search for only pop songs with the same name",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Philadelphia, United States",male,2024-12-05
"Need to pay to listen to music in your library. As in, music you've already bought. Ridiculous.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Singapore, Singapore",male,2023-07-01
"Why is trying to verify your own itunes and apple account so difficult! I'm not exactly trying to access the US military's secret database... it's absolutely ridiculous! Again, telling me my password is wrong when my phone saved it the last time I changed it... then needing a ******* apple device to be able to reset it again when I don't have access to one! Why does it have to be so hard! Stupid",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Birmingham, United Kingdom",male,2023-02-11
Does not work on my new Samsung phone,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Vancouver, Canada",male,2024-02-19
Bluetooth briefly disconnects and reconnects whenever a new song plays. Please update and fix this issue,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Dallas, United States",male,2024-12-12
I have been using this app for years on my android. I used to really enjoy it as the lack of ads was nice. I don't know what they did recently but now the app is trash. It will not cue up a Playlist. When I click to play one song it plays a RANDOM song instead. I hit shuffle on a Playlist and the app will play one song and stop.,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Abuja, Nigeria",male,2023-11-07
Can not make a payment in my phone.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Warsaw, Poland",male,2023-01-11
Just keeps saying verify its rubbish to try and install. Will cancel subscription with EE,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Guangzhou, China",male,2023-07-17
Terrible app. Terrible company. Only downloaded to cancel a subscription. Apple is the worst.,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Warsaw, Poland",male,2023-03-29
Logging on with 2FA is impossible rendering this app useless,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Austin, United States",male,2024-08-20
Can't sign in because I don't have access to an IOS device,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Glasgow, United Kingdom",male,2023-03-23
actually decent for it's price but the issue of not being able to play my downloaded music even if i have a subscription is annoying,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Dar es Salaam, Tanzania",male,2024-01-07
"my app keeps pausing itself and skipping through songs, all while my navigation app goes on without a glitch",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Brisbane, Australia",female,2025-08-12
"Garbage... Does not load, doesn't matter where or what I'm connected to.",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Los Angeles, United States",male,2024-10-16
"App doesn't show you past transactions, or unsubscribe from active subscriptions. I am getting an error when trying to update the card address. It's almost like they are actively making it difficult to use their app on Android to punish us for switching from iphone! All of Apple is anti-consumer and now I'm afraid there is no way for me to stop getting overcharged for a YouTube subscription when I already signed up for it on my new phone once I had money.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Rabat, Morocco",male,2023-12-18
"App doesn't work properly, not even the offline mode.",negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Washington DC, United States",male,2024-09-06
"Unable to login, continues asking for payment details, fill them in properly and still nothing. After years with apple I suppose Spotify is a better option.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Jeddah, Saudi Arabia",male,2023-08-14
"i already payed for the subscription, and then AM suddenly logging out my account and tells that, my account subscription has ended, while i check on my playstore it says; my subscription available until 11 aug. like fix this apple good lorf",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Glasgow, United Kingdom",male,2023-03-15
I hate it when I accidentally play a radio and it ruins my whole queue. I am way too lazy to add songs to my playlist so I just add it to the queue and repeat everything. Whenever I press the wrong button or update this app it deletes and now I have to make the damn queue again. please fix it.,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Brisbane, Australia",female,2025-09-24
"When I am busy working and playing Radio when I am busy working, as i can't find data of music every day as music without data is available and it's making person to focused on what I you doing so my mind should always be keeping focused where i am busy fore , and I am finishing my task quicker, instead of thinking lots of thinking , now I will be having music without data is good to myself, and I believe it will make my concertration very nice and focused on my duty time and gain and clear mind",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Washington DC, United States",male,2024-08-24
"Wow, what a disaster. First, I tried to sign in with my Apple ID. Didn't work, so I tried to make an account. It said the email was in use, but when I tried to sign in with that email it said there was no account. Then, the next button wouldn't work. Then, it kept saying my credit card was invalid. Then, It said in order to log in I needed to update my device to iOS 12 or later?? Oh also, it wouldn't accept any passwords for a while no matter how complex.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Chicago, United States",male,2024-02-01
Create a new account and couldn't get my free month in fact I don't remember ever getting a free month ever advertised even though I've made brand-new account using a brand new debit card,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Bogotá, Colombia",male,2025-05-30
I paid for my subscription and my app isn't even working. Right now I am very disappointed,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Philadelphia, United States",male,2024-09-04
"Cannot play local music, everything needs internet connection.",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Calgary, Canada",male,2025-01-18
"Do not even try and like a song and have the want to listen to it frequently. It will suddenly become unavailable, as most of my favorites have.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Mexico City, Mexico",male,2024-03-24
"My account just stopped working yesterday and now doesn't recognize me on my phone. I tried reset and forgot password, but nothing works. Any suggestions before I cancel this subscription and start all over again?",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Toronto, Canada",male,2024-10-20
Doesn't help me find music I am searching for,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Adelaide, Australia",female,2025-10-19
I am locked out... I can't reset my password,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Abuja, Nigeria",male,2023-11-17
Constantly crashes on Z Fold 4. It's kinda irritating,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","La Paz, Bolivia",male,2025-05-13
"worst mobile experience i've had in awhile, it seems like they made a point in making everything as hard as possible uninstalling with a month of free usage left and getting spotify instead...",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Durban, South Africa",male,2023-10-29
Can't cancel appleTV+ like it says that I can!!!! Not happy with apple TV+ said it would be easy to cancel but it's NOT!!!!!,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Krakow, Poland",male,2023-01-03
Purchaseed apple gift card but not able to redeem,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Seattle, United States",male,2024-10-28
"What a joke I'm trying to cancel my apple TV subscription and I'm sent to an app with apple music that's not navigable, they are quick enough to take money not return it. Really poor",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Brasília, Brazil",male,2025-03-12
The fact that I can play any of my downloaded music without an internet connection is downright diabolical the fact that I have three gigabytes of music that I can't use because I work underground it's crazy,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","São Paulo, Brazil",male,2025-03-23
Worst app can't even subscribe then why is it available on Android? and when I try to subscribe from the web there's no student plans and on this app you can't even select a payments option such a horrible platform for Android,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Wellington, New Zealand",female,2025-10-24
Why is this app available on the Play Store if you cannot add a payment method? The only way to add a payment method is through iTunes by installing it on a PC.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Rosario, Argentina",male,2025-06-28
"I keep getting logged out of my apple ID. I have to input my email and password all over again to be able to hear my music, which is quite fustrating. I paid for my subscription after my payment method was suspended and now I can't seem to find my library and it signs me out almost immediately",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Washington DC, United States",male,2024-04-08
No longer supports library transfer on Android. 6 years of collecting favorites just disappeared..,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Seattle, United States",male,2024-01-27
Why we need this app we have better option... do not install and dont pay single rupees,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Madrid, Spain",male,2023-01-26
"No longer works after recent update. Neither Apple Music or Apple Music Classical work on Android after update. Uninstalled, clear cache, etc both repeatedly ask for Apple ID and password",negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Jakarta, Indonesia",male,2023-08-27
"This app is trash. Constantly gets stuck and can't load the next song. When my playlists are on shuffle it constantly plays the same artist twice-five times in a row, and there are enough songs that this should not happen. Will randomly unshuffle itself as well. No ""add to favorites"" button. Can't search my playlists. Tried to delete dled songs only (hit dl button by accident) but it would only delete the full playlist the dls came off of.",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Tunis, Tunisia",male,2023-12-19
"My apple ID country was set to Saudi Arabia for some reason. I fix it online, come back to the app and now I can't do the 30 day trial.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Ottawa, Canada",male,2024-11-09
"Why do I have to download this stupid app (that doesn't even work) just to cancel my subscription instead of just being able to cancel my subscription online? Truly evil company trying to steal money and time from people in any way possible. I'm so glad I stopped buying all apple products years ago, and I'll probably never subscribe to any of their services ever again. The World would be a much better place if Apple went bankrupt.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Cali, Colombia",male,2025-05-22
"Tired of the autoplay on this app. It was only when I was connected to Bluetooth, but now it happens anytime. It consistently interrupts other apps, even phone calls. Unable to find anything in settings to disable this feature. Have requested support but have gotten no response.",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Windhoek, Namibia",male,2023-10-15
Get the fk out of here mf! Go back to your walled garden!,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Vienna, Austria",male,2023-01-02
"I truly, sincerely, with every fiber of my being hope Apple, and Apple music is just burned to the ground. Support is absolute trash, you will get hacked constantly and support won't do anything about it. You can upgrade your phone, but a cloud based app will delete 99% of the library you built for 10+ years while paying a subscription fee monthly for it. I'm going back to Spotify, because this app is actually the worst.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Manila, Philippines",male,2023-07-13
"1yr after my original review and it's still as bad. Glitches, crashes, and skips - definitely gotten worse over the last few updates. ""Working on it"" ....lol, my comments is still accurate in Oct same as last year, plus each week more songs become ""unavailable"" alongside the increasing list of music not released on this platform. Downloading music pointless as may not play anyway! Getting consistently worse and slapping some shiny new visuals on it doesn't mask the underlying issues.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Caracas, Venezuela",male,2025-05-28
Absolutely awful that I have to install this rubbish to manage my account. Horrible horrible horrible,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Algiers, Algeria",male,2023-12-08
What the heck is wrong with this app? Why does it keep skipping the songs randomly and why does the volume goes up and down when I don't even turn up/down the volume?,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Paris, France",male,2023-03-31
"Can't play downloaded songs offline.. have to be connected to wifi and cellular connection after a forced update. What are you guys doing in California, sitting on your rear and collecting the hard earned cash we are paying to maintain these services? LOL",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Jakarta, Indonesia",male,2023-06-24
"App was perfect before that March 27th update and from the multitude of comments you can see we all have the same problem after that update: When WiFi/data is on you cannot listen to seamless music, it sounds like a broken record. It's either you go offline or listen with your screen unlocked. Now how would that even work, it's a MASSIVE inconvenience and TERRIBLY annoying. Fix it!",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Quito, Ecuador",male,2025-04-17
Absolutely useless. Can't even get it to open. It just loads and nothing happens. So happy I paid for literally nothing.,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Brisbane, Australia",female,2025-11-25
"Bought over 800 songs over the years on iTunes for 1$ each, what the hell has happened, customer getting screwed again, how much money is enough ???",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Toronto, Canada",male,2024-11-27
The best annoying app I've ever met with some unsenseable questions,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Chennai, India",male,2023-08-20
It is getting stuck at payment page and is stuck on loop and won't let me Pay It just says that it needs to verify payment method and gets stuck on a loop,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","La Paz, Bolivia",male,2025-04-25
When I want to play a song it tells me I need a subscription,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Taipei, Taiwan",male,2023-06-08
Guess I have been spoilt by spotify. Never had a problem with it even the dj part was good. But apple music has to many pauses while it tries to stream your track. Once it starts it plays fine unless you try and skip forward. Really poor for a streaming service. Used on youfibre fast Internet service. If I get 700mb download that's slow for my service. So even at worst I should not have a streaming problem. I can stream 4k dolby atmos films no problem. Spotify never let me down. Apple has. Sad,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Hong Kong, China",male,2023-06-10
Cannot change the track using those arrows when opening from notifications or lock screen,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Santiago, Chile",female,2025-08-03
"I'm always getting ""The content is not authorized. Error Code 19623"" Whenever I'm choosing the lossless settings.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Quebec City, Canada",male,2024-06-15
"I'm not sure what happened. It used to work fine without any issues, but now it will skip over a bunch of random songs until it lands on a song that will play. I've tried multiple things to try and fix the issue. However, nothing works. The songs play fine on my laptop, but on the app, they don't.",negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Brisbane, Australia",female,2025-09-09
"I have to keep resigning in again, this content is not authorized whenever I try to play anything. The only way to get around it is to sign out and sign in again.",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Austin, United States",male,2024-05-18
An unbelievably buggy app. This service is practically worthless on a non-apple device. The only reason I still use it is the fact that the only thing more frustrating than this app's performance is the competition's business practices. Do not choose this service if you have another option.,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Osaka, Japan",male,2023-05-22
"7.1.23. still not much improvement and collects too much data. Protect your data people! 6.30.21. Installed, listened, unistalled. Audio quality poor. Sounds much better on iPad with lossless. Not good on Android.--7.20.20.Doesn't play music on your phone! Finally streaming. Uninstalled.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Dallas, United States",male,2024-08-10
"I paid my subscription, and it won't let me listen to music it keeps asking me to choose a plan when i already did and payed, so when i click choose plan it says error because im already subscribe yet it doesnt let me acess anything. I want my money back!",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Rabat, Morocco",male,2024-01-05
"Im going to un-install . I dont get it how YouTube Premium allows me play music underground when traveling by train. But the MOMENT i hit underground while listening to Apple Music, the song stops to buffer and will stay like that for minutes, and/or itll automatically go on to the next song without me manually doing so. Thus making the app pause the song until i close out and wait to get service. Now when i try to rewind a song, itll skip the the next one and the previous song won't even play!",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Washington DC, United States",male,2024-08-05
So sad I have the S24 ultra and I can't even listen TY my music I had the app on my S23 it's that's so weird to me maybe because it's APPLE :(,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Dakar, Senegal",male,2023-12-26
"Hate how Apple forces dumb things on you in the app that you can't get rid of. Like the new ""favorites"" playlist and the ""suggested songs"" inside your current playlists. Very annoying!!!!!!!",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Córdoba, Argentina",male,2025-03-21
I give the 1 star for the apple tv app . please listen to the reviews and complaints of your subscribers,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Montevideo, Uruguay",male,2025-05-28
I saw it from a friend and I t really plays well I like it,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","San Francisco, United States",male,2024-05-09
Should be able to cancel my subscription. But it seems to be impossible.,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Dallas, United States",male,2024-12-21
Terrible... doesn't do what it claims it can do,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Taipei, Taiwan",male,2023-07-09
I just cancelled my apple music sub. Theres way too many issues with the whole apple ID thing its always signing me out and ristricting my account for no reason. Ive had to change my password so many times just because they sign me out and lock my account. Yes the audio quality is superior to spotify but spotify never does any of that stuff and also you can control spotify if youre using a seperate device for bluetooth. Which is something apple music should really adapt. Fix the icloud thing.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Tijuana, Mexico",male,2024-03-29
"Worst app ever. Freezes. Tons of issues. Fix your app, I'm not buying an iPhone",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Mombasa, Kenya",male,2023-09-18
I need to sign in for the experience and it won't let me sign in on my android.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Madrid, Spain",male,2023-03-31
"all of sudden, the apple or google payment has been declind my accout of this app i guess the apple has been doing this... why not fix ? i ve been using the app almost a year and was accepted til Feb",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Arequipa, Peru",male,2025-05-26
"I've been having trouble with signing in my account since last month. I thought this app works, but it turns out it doesn't",negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Jacksonville, United States",male,2024-10-25
Only here for lossless music. Dumbest recommendation engine in the universe of streaming apps. Everything is stupid by design.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Queenstown, New Zealand",female,2025-09-06
Created an account to use the app and the account got locked after a few minutes. Support denied my request to unlock it.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Lima, Peru",male,2025-05-26
Why is the app worse now? It does not connect to my Google cast unless I remove the app and reinstall.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Marrakesh, Morocco",male,2023-09-28
I did not expect this pathetic aap interface experience from apple. This application is rubbish and buggy. Why don't you create something as beautiful as spotify.,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Guadalajara, Mexico",male,2024-07-07
It annoyed me so much because of the way it didn't let me make an account especially since I have a Samsung,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Nadi, Fiji",female,2025-08-10
"It's extremely annoying that I'm being forced into subscring. Ok, if you play ads between each song, I can understand, but that you simply don't allow me to move on unless I subscribe I don't get that. If someone doesn't want to subscribe they will uninstall the app and go to the competitor.",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Port Moresby, Papua New Guinea",female,2025-11-12
Trashiest app needed to pay every single day,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Cancun, Mexico",male,2024-02-18
App is really glitchy. It doesn't feel smooth or nice to use. The ui is feels outdated and only the player is good. The recommendations are non-existent to pretty bad. The search is also pretty rudimentary and doesn't show all the matching quarries. I have to google sometimes to get the proper results.,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","San Antonio, United States",male,2024-08-22
They blocked my account and support did not help,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Rome, Italy",male,2023-03-24
Let us enjoy our offline itunes music library without restrictions.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Quebec City, Canada",male,2024-03-30
"Seriously?!? How are you supposed to access iTunes Store through this ridiculous app that locks you into some kind of relationship with Apple Music?!? I don't need a subscription. I need the iTunes store! BTW? It is NOT in ""settings"" (as they claim).",negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Brasília, Brazil",male,2025-04-17
Please make support Dolby Audio Dolby Atmos is work perfectly But apple music on android missing Dolby Audio,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Lahore, Pakistan",male,2023-05-14
"Update: I wrote this review in 2021. 2023 here and it's still impossible to do ANYTHING in regards to cancelling subscriptions with this app. I wanted to cancel an app subscription. So Apple kept redirecting me here to this app. I said ""fine, I'll download it to cancel my app subscription"". But there was absolutely no way to do it at all. Terrible app, Apple is a huge scam and money grab. If you don't have any Apple device in your possession, good luck trying to do anything.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Tokyo, Japan",male,2023-04-06
"The app keep crashing every day by day, I'm really tired of installing the app every day by day",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Accra, Ghana",male,2023-11-28
"It won't play music for some reason. It's just not playing music every time I click a button. The button flashes as if it has been clicked, but nothing happens",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Lahore, Pakistan",male,2023-05-22
I utilized one month free trial. In the mean time i applied uniday student account. So I cancelled autopay by UPI. When try to resubscribe for student account I can't add UPI autorenewal. Why?. Why are you blocking me.,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Prague, Czech Republic",male,2023-02-18
The app doesn't give me the option to pay using PayPal at all. I live in Africa and there really isn't any other method I could use entirely. On the other hand the student verification is great it's easy to use and somewhat fast,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","San Diego, United States",male,2024-01-23
"Playing and suggesting music and artists is actually pretty good, but the app functionality is really bad. Apple music overrides whatever android auto options i have for not auto playing music and blares out music as soon as it's connected to my car. That's REALLY frustrating. Also, with in the android auto interface i can not like or dislike a song that's playing, i have to do that within the app on the phone, so that's really not ideal when i'm driving.",negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Tokyo, Japan",male,2023-05-03
Garbage. Cant even access whats in my library without having to subscribe first. I'll stick with youtube.,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Cairo, Egypt",male,2023-09-01
Apple music !!! I just got an insta notification my best UK rapper just dropped a hit and it's not even out on Apple music. You guys are just so slow and you do this all the time. I would rate a no star if there was one. You're supposed to drop hits when it's out.,negativo,negativo,3,"devices, interface, features, buggy, strong, card, couldnt, android, total, problem","Brasília, Brazil",female,2025-08-05
Locking the itunes music I purchased behind a subscription & making it very difficult to access my paid for music without an apple device or computer should be against the law.,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Quito, Ecuador",male,2025-07-19
It's trying to make me pay to listen to an album I bought yesterday,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Tripoli, Libya",male,2023-09-08
Terrible. I didnt even know i signed up for this. Dobr have an apple phone. Dont even have my user name an password but i get charged for a subscription. Wow,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Chicago, United States",male,2025-03-08
Shazam a tune click play song it goes to google apps. Click on cancel subscription and it's a cluster of weird apps. Not recommended.,negativo,negativo,2,"phone, download, monthly, bugs, button, slow, data, android, impossible, laggy","Lagos, Nigeria",male,2023-09-07
The ui don't look like on the picture,negativo,negativo,4,"password, service, crashes, account, user, time, customer, problem, correct, shuffle","Suva, Fiji",female,2025-09-22
"Latest update ruined ""songs"" list. Random songs play instead of the ones I actually click.",negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Seattle, United States",male,2024-05-09
The app has refused to allow my use ID in spite following all the steps,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Bangalore, India",male,2023-06-04
Be very careful apple will charge you and open subscriptions without your knowledge and only let you cancel through Google play store but refuse to tell you which Google account opened the subscriptions,negativo,negativo,5,"payment, method, keeps, unable, option, difficult, android, page, didnt, none","Port Moresby, Papua New Guinea",female,2025-09-24
Be careful! Apple is deleting accounts for no reason! They won't tell you and 20 years of music and videos are gone. Seriously the most shady dishonest company I have ever seen.,negativo,negativo,6,"money, time, trial, update, trash, company, worse, recent, past, account","Bogotá, Colombia",male,2025-06-18
I can't be able to sign in honestly,negativo,negativo,0,"access, code, account, error, issue, lossless, ridiculous, disappointed, audio, email","Santiago, Chile",male,2025-04-07
Are y'all having fun picking on me cuz it sure sounds like you are,negativo,negativo,1,"android, account, update, device, search, sign, fine, login, results, inconsistent","Ottawa, Canada",male,2024-01-29
